host_id,host_name,is_superhost
7825073,Jenny,0.0
7825375,Sutasinee,1.0
7830760,Vera,1.0
7832211,Eleanor,1.0
7832821,Giacomo,1.0
7842105,Kim,0.0
7848003,Jack,0.0
7851320,Tanya,0.0
7851432,Tassia,0.0
7851711,Matilda,0.0
7851779,Jeanne,0.0
7852544,Le,0.0
7852752,Jessica,0.0
7853459,Adam,0.0
7854351,Topher,0.0
7855216,Tatiana,0.0
7857891,Morgan,0.0
7860651,Rory,0.0
7866206,Sara,0.0
7867228,Helen,1.0
7867935,Robyn Anne,0.0
7871960,Eugene,0.0
7872766,José,0.0
7875553,Pattaya,0.0
7875561,Asli,0.0
7876513,George,0.0
7877756,Esther,0.0
7883342,Myles,1.0
7885437,Melvin,0.0
7886625,Paksinee,0.0
7887071,Margaux,0.0
7888542,Johan,0.0
7889186,Letizia,0.0
7889511,Mark,1.0
7893686,Rosemary,0.0
7895400,Scott,0.0
7897017,Mark,0.0
7897299,Claire,1.0
7899325,Andrew,1.0
7905169,Alexandra,0.0
7907817,Emma,0.0
7909312,Laura,1.0
7911190,Slobodan,1.0
7919219,Kusalin,0.0
7922646,Julie,0.0
7922860,Andrew,1.0
7923754,Maureen,0.0
7926463,Kat,0.0
7930869,Kavita,0.0
7931445,Marc,0.0
7934697,Tom,1.0
7940457,Donna,0.0
7944166,Nathalie Rani,0.0
7949850,Lizzie,0.0
7950441,Em,0.0
7955610,Coco,0.0
7956219,Sophie,0.0
7957300,Damian,0.0
7960520,Ana,0.0
7962901,Asli,0.0
7970299,Claudia,0.0
7971933,Veronika,0.0
7973680,Emma,0.0
7977158,Shaun,0.0
7981078,Jeannine,0.0
7982115,Fran,1.0
7991767,Carolina,1.0
7993905,Louise,0.0
7994451,Jennifer,1.0
7995610,Panagiota,1.0
7996346,Cindy,0.0
7999606,Daniel,0.0
8006332,Sian,1.0
8008475,Anton,0.0
8009119,Miranda,0.0
8012342,Daniel,1.0
8017063,Andrea,0.0
8017228,Zach,1.0
8017672,Jenny,1.0
8018964,Julien,0.0
8022303,Kelly,0.0
8027475,Priyan,1.0
8029012,M,0.0
8040737,Ocean Beach,0.0
8044819,Catherine,0.0
8047188,Lucia,0.0
8051747,Susie,0.0
8052026,Sebastian,0.0
8054304,Jason,0.0
8058993,Sima,0.0
8061046,Julie,1.0
8062136,Luke,0.0
8066742,Bertie,1.0
8069200,Emma,0.0
8076904,Cherie,1.0
8080044,Zaisha,0.0
8082922,Alpa,0.0
8084240,Natalie,0.0
8086685,Dan,0.0
8091073,Julia,0.0
8094649,Coleen,1.0
8095367,Tracy,0.0
8095513,Monika,0.0
8098910,Michael,1.0
8102534,⁨โกมลเรสซิเดนซ์⁩,0.0
8102773,Siv Pheng,0.0
8104732,Alex,1.0
8107884,Hannah,1.0
8109746,Anjan,0.0
8110634,Isabelle,0.0
8110918,Soraya,0.0
8112627,Daira,1.0
8114762,David,0.0
8115593,Eva,1.0
8115623,Naomi,1.0
8118632,Elena,0.0
8123510,Tatiya,1.0
8126613,Dana,0.0
8127344,Jonathan,0.0
8134288,WinaiMedHeLp,1.0
8134752,Tete Quarters,1.0
8135088,Nick,0.0
8137353,Morellis,0.0
8138227,Charley,0.0
8140171,Sam,0.0
8140769,Edward Peter,0.0
8146872,Marius,1.0
8147612,Karl,0.0
8148955,Mari,0.0
8150153,Janet,0.0
8150347,Sendy,0.0
8154539,Gabriella,0.0
8155901,James,0.0
8160671,Titawat,1.0
8164105,Ana,0.0
8171616,Rosie & Jake,1.0
8174045,Adriana DeVere,1.0
8179352,Axenia,0.0
8179965,Jody,0.0
8183457,Nir,0.0
8185171,Kalu,0.0
8186336,Vidaal,0.0
8191587,David,0.0
8191888,Nan,0.0
8193456,Luke,0.0
8195095,Dan,0.0
8198676,Grazia,1.0
8199575,Gianluca,0.0
8201927,Désirée,0.0
8210210,Diana & Steve,0.0
8212122,Arun,1.0
8214044,EvanTM And Karen Crew,0.0
8217675,Lorna,0.0
8220928,Joanna,0.0
8224824,Ormy,0.0
8224902,Gert,1.0
8230082,Nathalie,0.0
8235618,Gry,0.0
8238996,Laura,0.0
8241548,James,1.0
8241867,Jennifer,0.0
8250732,Kee,0.0
8251314,Henry,0.0
8252125,Giovanni,0.0
8257427,Ronit,0.0
8264100,Camilla,0.0
8264868,Jenny,0.0
8270548,Kendall,0.0
8271125,Joanne,1.0
8272509,Jessica,0.0
8272680,Gokce,1.0
8275909,Sasha,0.0
8279850,Georgia,1.0
8281724,Dee,0.0
8283755,Jean-Michel,0.0
8283966,Cloé,1.0
8285203,Anthony,0.0
8286125,Aleksandra,0.0
8286355,Usha,0.0
8287467,Morgan,1.0
8294528,Sophie,0.0
8295077,Tori,1.0
8296243,Jamie & Thi,0.0
8297457,Lenn,1.0
8297981,Andy,0.0
8298756,Caroline,1.0
8298885,Stefano,0.0
8300717,Jules,0.0
8302590,Phoebe,0.0
8303756,Kayvahn,0.0
8306588,Nicky,0.0
8309128,Jon,1.0
8309256,Adelaide,1.0
8310678,Marie,1.0
8312717,Nicky,0.0
8315180,Ben,0.0
8316804,Karen,0.0
8321227,Nicolas,0.0
8323663,Laura,0.0
8326463,Fredy,0.0
8336793,Victoria,0.0
8336931,Tontrakun,0.0
8341137,Georgie,0.0
8341521,Karan,0.0
8341634,Rebecca,1.0
8343365,Max,0.0
8346498,Dennis,0.0
8347118,Paul,0.0
8347618,Anna Viktorija,0.0
8352059,David,1.0
8352502,Sylvia,0.0
8353043,Khaled Jamal Mohammad,1.0
8353978,Silva,0.0
8354240,Nicola,0.0
8354297,Weeraya,0.0
8356801,Juliette,0.0
8357353,John,1.0
8362130,Luckana,0.0
8364764,Matthew,0.0
8365079,Adam,0.0
8365367,Ashley,0.0
8368940,Dilek,0.0
8375019,Lovely Stays,0.0
8375097,Kunlatida,0.0
8375199,Kendal,0.0
8375230,Evangeline,0.0
8375887,Rodrigo,0.0
8376016,Andrew,1.0
8377014,G,0.0
8385217,Eve,0.0
8387816,Victoria,0.0
8390270,Androulla,1.0
8391278,Yaniv,0.0
8392251,Tricia,1.0
8394828,Irma,1.0
8398997,Sandra,1.0
8402583,Janice,0.0
8408801,Eva,0.0
8412991,M,0.0
8424929,Paola,1.0
8426774,Apichaya,0.0
8427981,Polina,0.0
8428642,Anna,0.0
8443371,Daniel,0.0
8444265,Watcharaphan,1.0
8444643,Kiattisak,0.0
8448633,Gillian,0.0
8449701,Angela,0.0
8450959,Michele,1.0
8451192,Timothy,1.0
8472914,Nadine,0.0
8473023,Dave,1.0
8475690,Ioanna,0.0
8479978,Tristan,0.0
8484345,Adam,1.0
8485861,Guillaume,1.0
8489023,Chantelle,0.0
8489565,Serena,0.0
8489730,Phoenix,0.0
8492603,Sudhichai,1.0
8492621,Aisling,0.0
8493242,Jay,0.0
8496128,Oleg,0.0
8498777,Georgina,0.0
8501102,Chris,0.0
8504099,A P,1.0
8507380,Elena,1.0
8507793,James,1.0
8511237,Jo,0.0
8512442,Thomas,0.0
8513935,Justine,0.0
8521764,Wizzo,0.0
8524633,EdgeTrip,1.0
8525807,Mary,1.0
8526419,Andy,1.0
8528521,Lise,0.0
8535511,Ruth,0.0
8536255,Olivier,0.0
8536632,Chun,1.0
8536672,Kayleigh,1.0
8542671,Anne Sophie Et Marius,1.0
8543112,Jasmina,1.0
8543485,Lisa,0.0
8549791,Sonal,0.0
8551039,Kojo,0.0
8551063,David,0.0
8556462,Violeta,0.0
8557626,Veronica,1.0
8561622,Christian,0.0
8562521,Pamela,0.0
8565804,Kit,1.0
8569505,Sylvia,1.0
8578036,Emma,0.0
8578728,Daniel,0.0
8580265,Cem,0.0
8580701,Jhai,0.0
8581542,Lesley,0.0
8582474,Amy,0.0
8589083,Graeme,0.0
8589307,Andra,0.0
8598070,Dalv,1.0
8599029,Caelia,1.0
8599811,Natalie,0.0
8601814,Felix,0.0
8603620,Katherine,1.0
8608613,Kunnida,0.0
8613539,June & Pop,1.0
8613986,Amelia,0.0
8614552,Ben,0.0
8621427,Beverley,1.0
8626494,Paula,0.0
8627928,Arani,1.0
8628657,Adrienne,0.0
8631161,Joanne,0.0
8632650,John,1.0
8633774,Sarah,1.0
8636961,Katia,1.0
8637005,Lauren,0.0
8637030,Je,0.0
8639927,Michelle  And Rob,1.0
8640743,Luke,1.0
8644154,Louise,0.0
8648340,Johan,0.0
8651978,Olga,1.0
8653571,Daniel,0.0
8654970,Jo & Justin,0.0
8660452,Natasha,0.0
8663142,ISanook,0.0
8665332,Max,0.0
8667216,Ayu,1.0
8672381,Kloi,0.0
8677156,James,0.0
8678096,Kima,0.0
8681880,(User removed),0.0
8682969,Pattie,1.0
8685175,Raymund,1.0
8685601,Ram,0.0
8686144,David,0.0
8686604,Janusz,0.0
8688010,Tessa,0.0
8688342,Andrea,1.0
8690046,Matteo,1.0
8692837,Bruno,0.0
8696999,Alex @ Maison Siam,1.0
8697997,Sarah,0.0
8701054,Natalie,0.0
8702620,Nattanee,1.0
8702985,Clarence John,1.0
8705058,Stefan,1.0
8707479,Yifat,0.0
8711370,Arturo,0.0
8711783,Geoff,1.0
8713079,Tiama,0.0
8713347,Thanida,1.0
8717795,Ravi,0.0
8721994,Oriane,0.0
8722207,Lori,0.0
8725397,Alexandra,1.0
8729789,Adam,0.0
8731258,Ollie,0.0
8735000,Andre,0.0
8741290,Ritesh,0.0
8742226,Jeremy,1.0
8742746,Kasia,0.0
8745870,Anna,0.0
8754336,Simon,1.0
8756475,Robert,0.0
8763182,Dan,1.0
8765524,Clive,0.0
8766191,Sunil,0.0
8767667,Helen,0.0
8770918,Lucy,1.0
8781084,Rob,0.0
8785279,Freya,0.0
8793138,Nevidita,0.0
8795354,Sutharinee,0.0
8796815,Ana,0.0
8797545,Sav,0.0
8799040,Hannah,0.0
8800178,Steffi,0.0
8801861,Gemma,0.0
8803757,Steve,1.0
8805259,Lalitphatr,0.0
8807172,Rebecca,0.0
8807437,Oillie,0.0
8807802,Elizabeth,1.0
8810059,Alexia,1.0
8812578,Azer,0.0
8813064,Niranjan,1.0
8816929,Julia,0.0
8819120,Lisa And Mark,1.0
8820011,Jim,1.0
8821322,Vanessa,1.0
8822004,Simon,0.0
8822864,Clare,1.0
8825601,Melanie,0.0
8832715,Alberto,0.0
8834053,Sam,0.0
8839651,Wilma,1.0
8839919,Lujia,1.0
8840012,Alexander,0.0
8842750,Jules,0.0
8843728,Mimi,0.0
8843737,Fernanda & Michael,0.0
8846430,Khoshal,0.0
8847923,Camilla,1.0
8849538,Aurelie,0.0
8853155,Lara,1.0
8854477,Nadia,0.0
8854634,Alifia,0.0
8855535,Paul,1.0
8857671,Liad,0.0
8857852,Dave,1.0
8860807,Leila,0.0
8862925,Khachen,1.0
8863924,Nicola,0.0
8864939,Alizée,0.0
8865078,Katie,0.0
8866523,Remo,0.0
8870038,Charlotte,0.0
8874005,Miki,1.0
8874814,Hashmat,0.0
8875465,Luke,1.0
8880819,Ilana,0.0
8883416,Nino,1.0
8889564,Marc,0.0
8889826,Suki,0.0
8889912,Victoria,1.0
8892167,Frax,1.0
8893347,Kuldip,0.0
8894423,Mey,0.0
8899780,Mara,0.0
8900575,Gabrielle,0.0
8902135,Francesca,1.0
8908026,Geoffrey,0.0
8908921,Dan,1.0
8910548,Ingrid & Jamie,1.0
8911141,Simon,0.0
8915800,Charlotte,0.0
8916523,Hannah,0.0
8920238,Mike,0.0
8924853,Terrence,0.0
8926996,Nick,0.0
8933334,Karolis & Uran,0.0
8937405,Sanya,0.0
8939894,Alastair,0.0
8940753,Ms Angela Marie,0.0
8941085,Nicole,1.0
8945736,Alba,0.0
8945737,Karen,0.0
8946114,Abigail,0.0
8946958,Lisa,0.0
8949708,Desiree,0.0
8953830,Michael,1.0
8954182,Stefano,1.0
8955915,Benedetta,0.0
8956615,Andy,1.0
8957730,Dorothee,1.0
8957830,Ozlem,0.0
8960113,Iram,1.0
8965267,Thomas,1.0
8965407,Sam,1.0
8969239,Meag,1.0
8974115,Adrian,0.0
8975321,Christian,0.0
8976420,Chris,0.0
8977222,Asim,0.0
8981617,Frank,0.0
8983438,Oliver,1.0
8984388,Andrew,0.0
8986384,Nadda,0.0
8989166,David,1.0
8989997,Maria,1.0
8990717,Natasha,1.0
8991836,Raja + Christian,0.0
8992969,Marisa,0.0
8995815,Savannah,0.0
8998159,Elizabeth,0.0
8998185,Sue,1.0
8999485,Ratchadaporn,0.0
9000254,Harry,0.0
9002476,Katrina,0.0
9002626,Gokce,1.0
9002798,Pina,1.0
9003003,Cecily,1.0
9003378,Judith,0.0
9004378,Olga,1.0
9006942,Andrew,1.0
9007130,Leila,0.0
9014268,Helen,0.0
9015341,Raymond,0.0
9016363,Rebecca,1.0
9017293,Louis,0.0
9020131,Marianne,1.0
9022819,Yva,1.0
9023049,Paulina,0.0
9024155,James,0.0
9024705,Donie,0.0
9029930,Tanya,0.0
9041452,Richard & Claudia,1.0
9044100,Ricardo,1.0
9046786,Clémence,1.0
9048011,Jenny,0.0
9050467,Nathalia,0.0
9051478,Chaand,0.0
9053793,Olivia,0.0
9055131,Sinead,0.0
9056437,Emily,0.0
9056857,Trevor,1.0
9056962,Farski,1.0
9057722,Louis,0.0
9057743,Nina,0.0
9063235,Roomspace Ltd,0.0
9064322,Thomas,1.0
9065900,Sithichai,1.0
9066630,Toby,0.0
9066698,Ar,0.0
9066721,Khanh,0.0
9071003,Lucy Antigone,0.0
9073380,Imad,0.0
9075900,Madi,0.0
9076363,Paulina,0.0
9076852,Quina,1.0
9078201,Svetlana,1.0
9079679,Lisanne,0.0
9084011,Catey,0.0
9088749,Natalie,0.0
9091710,Ben,0.0
9098734,Adam,1.0
9102302,Benjamin,1.0
9103769,Noxley London,1.0
9104313,Kim,0.0
9104390,Josh,1.0
9111192,Rod,0.0
9113472,Michael,0.0
9118194,Charlotte,0.0
9118972,Kyle,1.0
9119867,Nicola,0.0
9127479,Eleonora,0.0
9128476,Peter,1.0
9128504,Marissa,0.0
9134197,Tom,0.0
9135745,Tim,0.0
9137891,Sarah Jane,0.0
9140482,Sinead,0.0
9141511,Vito,0.0
9142839,Grace,1.0
9144963,Qing,1.0
9148805,Sandra,0.0
9149153,Emma,1.0
9157690,Roslyn,1.0
9158568,Allen,0.0
9175566,Richard,0.0
9180849,Leigh,0.0
9181188,Siavash,1.0
9181232,Bienvenido,0.0
9182301,Nicky,0.0
9185534,Dawn,0.0
9195390,Naomi,0.0
9198188,Jason,0.0
9200398,Phillip,0.0
9202982,Rebecca,0.0
9204903,Nell,0.0
9205040,Nancy,1.0
9207879,Lydia & Simon,0.0
9209115,César,1.0
9210716,Charles & Jana,1.0
9212530,Sarah,0.0
9213845,Cara,0.0
9214823,Chris,1.0
9224702,Stephen,1.0
9230572,Rasheed,0.0
9237104,Som,1.0
9239522,Jude,1.0
9240325,Theresa,0.0
9240658,Mary,1.0
9241022,Rick,1.0
9250200,Ulla,0.0
9252122,Priya,0.0
9252797,Ratthapol,0.0
9257666,Cassandra,1.0
9261289,Dominic,0.0
9268420,Mikaela,0.0
9268864,Jessica,0.0
9269438,Joy,0.0
9269872,Katie,0.0
9279712,Jing,1.0
9286376,Harry,0.0
9290028,Mick,1.0
9290095,Maira,1.0
9292207,Eric,1.0
9292993,Bruno,1.0
9300658,Tony & Fatma,1.0
9300729,Jacki,1.0
9302224,Aimee,0.0
9304706,Georgina,0.0
9306639,Martin,1.0
9308742,Marcela,0.0
9314237,Daniel Jonathan,1.0
9314285,Marianne,1.0
9314895,Cole,1.0
9319883,Daniele,1.0
9324425,Samantha,1.0
9328872,Jessica,0.0
9339349,Joanne,1.0
9342622,Norah,0.0
9343829,Elsie,0.0
9346665,Clara,0.0
9350626,Grace,0.0
9351319,Seonaid,0.0
9359294,LTS.Travel,0.0
9361814,Lynn,0.0
9363850,Sara,1.0
9364073,Side By Side,1.0
9367331,Tracy,0.0
9371932,Éadaoin,0.0
9373496,Marcus,1.0
9373713,Vija,0.0
9378757,Nancy,1.0
9379606,Ben,1.0
9381623,Alex,0.0
9381624,Fiona,1.0
9381959,Jason,1.0
9382234,Shirley,0.0
9390848,VeeZa,1.0
9391659,Jessica,0.0
9392348,Helena,0.0
9392383,Emili,0.0
9393133,Francisca,1.0
9396431,Fiona-Pass The Keys,0.0
9396905,Andrew,1.0
9401567,Anshuman,0.0
9404634,Lydia,0.0
9405148,Noemi,1.0
9407280,Timo,0.0
9407358,Elle,0.0
9408516,Nicola,1.0
9414117,Peter,0.0
9415157,Andrew,1.0
9416243,Gonzalo,0.0
9416727,Rodrigo,0.0
9420403,Kitt,1.0
9426008,Giulia,0.0
9426756,Ronit,0.0
9426952,Mirela,0.0
9430512,Loryn,0.0
9434109,Sander,0.0
9435259,DistributionAdvice,0.0
9435898,Claire,0.0
9437627,Anne,1.0
9447948,Nicholas,0.0
9449290,Charlie,0.0
9452095,Helen,1.0
9455236,Mo,1.0
9455871,Alex,0.0
9459332,David,1.0
9461437,Elisabeth,1.0
9463560,Sara,0.0
9467077,Charlotte,0.0
9471279,Jira,1.0
9471613,Valentina,0.0
9474663,Eden,0.0
9478184,Shine,0.0
9479706,Susanne,0.0
9479914,Nisar,0.0
9484456,Neil,0.0
9485996,Marisa,0.0
9487528,Sophie,0.0
9494799,Greg And Trish,1.0
9496086,Lior,0.0
9496739,Oliver,0.0
9497551,Nicola,0.0
9502222,Jason,1.0
9509219,Pee,0.0
9509286,Mardi-Louise,0.0
9511762,Giacomo,0.0
9521642,Pat,0.0
9522668,Martin,0.0
9525808,Piyanut,0.0
9527523,Mary Ann,1.0
9529597,Pierre,1.0
9533353,Deborah,0.0
9540969,Lydia,1.0
9545111,Penjit,0.0
9546435,Christian,0.0
9550104,Krittiya,1.0
9555038,Tanja,0.0
9557370,Ruth,0.0
9568092,Jonathan,1.0
9568877,⁨Sascha (Short For Alexandra)⁩,1.0
9568994,Maria Novella,0.0
9568995,Lloyd,1.0
9569430,Nonnakorn,1.0
9569532,Pauline,1.0
9571469,Jane,1.0
9572552,Liz,0.0
9573627,Seth,0.0
9574658,La,0.0
9577141,Yuliya,0.0
9580549,Thanut,0.0
9581871,Paul,1.0
9585895,Chantal,0.0
9593091,Oliver,0.0
9601144,Maria,0.0
9601899,Georgia,0.0
9603183,Catherine,1.0
9608094,Neil,1.0
9608265,Jennifer,0.0
9610452,Kirsty,0.0
9614555,Amaya,0.0
9620951,Tom,0.0
9636723,Patrick,0.0
9640443,Isabel,0.0
9655457,Jun Xin,0.0
9656582,Catherine,1.0
9661968,Neena,0.0
9663126,Dandan,0.0
9665674,Anthony,0.0
9672431,Muti,0.0
9674919,Loretta,0.0
9675420,Fanny,1.0
9679022,Warren,1.0
9679474,Greta,0.0
9683986,Benny,1.0
9684327,Amalia,0.0
9686424,Frances,0.0
9696296,Mel,1.0
9696710,Benjamin,0.0
9700234,Fotina,0.0
9703235,Alexandrian,0.0
9704690,Kate,0.0
9705818,Simone,0.0
9706636,Alex,0.0
9706688,Zita,0.0
9706731,Jimmy,0.0
9711346,Joanna,0.0
9716423,Olivier,0.0
9716668,Cathleen,1.0
9727431,Nicky,1.0
9731947,Raz,0.0
9732893,Tanjinah,0.0
9734084,Mark,0.0
9744028,Shara,0.0
9748918,Pieter Martin,1.0
9752176,Rebecca,0.0
9757216,Arlene,0.0
9759877,Linda,0.0
9763537,Paul,0.0
9774262,Fred,0.0
9775335,Aika,0.0
9778022,Toby,0.0
9778258,Gemma,1.0
9780231,Gabriel,0.0
9782038,Kate,0.0
9782811,Emilia,0.0
9787290,Emer,0.0
9787929,Fabrizio,1.0
9791627,Manisha,0.0
9793025,Jing,1.0
9793166,Duy,1.0
9793505,Tiffany,1.0
9793975,Enno,0.0
9794787,Garry,0.0
9797902,Roger,0.0
9798361,Guillaume,0.0
9798600,Lucille,1.0
9799113,Emma,0.0
9802516,Susan,1.0
9802850,Rachel,0.0
9803784,David,1.0
9808140,Megan,0.0
9808496,Emilie,0.0
9810342,Karla,0.0
9815264,Elisa,0.0
9820705,Tom,0.0
9821998,Pichanee,0.0
9823729,Aisling,0.0
9824816,Jeremy,0.0
9825064,Jitesh,1.0
9829996,Daniel,0.0
9832511,Mark,1.0
9835129,Deryck,0.0
9835962,Aruchuna,0.0
9840368,Max,0.0
9840835,Ben,0.0
9844340,Ramiro,1.0
9846173,Charlene,0.0
9846375,Angela,1.0
9846532,Chloe,0.0
9848276,Sophie,0.0
9849856,Otávio,0.0
9851915,Stephen,1.0
9857694,Helen,1.0
9864331,Jon,0.0
9864607,Ryan,0.0
9865985,Isabella,0.0
9866135,Lesley,1.0
9869735,Maud,0.0
9874301,Brian,1.0
9880940,Laura,0.0
9880950,Tamsin,1.0
9881747,Mari,0.0
9885253,Anna,0.0
9889774,Tracey,0.0
9897283,Gabriel,1.0
9897457,Heather,0.0
9898323,Teri,0.0
9901433,Martine,1.0
9901656,Sue,1.0
9905390,Eliza,0.0
9906827,Nokiko,1.0
9907162,Becky,0.0
9910719,Sophia,1.0
9911242,Lauren,0.0
9911797,Sophie,0.0
9912170,Megan,1.0
9913963,Carolina,0.0
9914622,Victor,0.0
9916428,Jake,0.0
9917420,Jane,0.0
9917446,Bella,0.0
9923011,Chi,1.0
9923073,Rachael,0.0
9924422,Boris,1.0
9928246,Andrea Elizabeth,1.0
9928865,Lorena,0.0
9929919,Erik,1.0
9930256,Rhea Living,0.0
9931757,Sarah Elizabeth,0.0
9933118,Kirley,0.0
9933340,Will,0.0
9934650,Ralph,0.0
9936665,Alia,0.0
9940152,Tawat,1.0
9942008,Hannah,0.0
9944904,Caroline,0.0
9947931,Sarah,0.0
9950005,Bernadette,0.0
9950821,Michael,0.0
9951125,Sean,1.0
9952590,Jessica,0.0
9955279,Panu,0.0
9958619,Felicia,0.0
9959882,Sim,0.0
9967336,Ligia,1.0
9969405,Charlotte,0.0
9971762,Jordan,0.0
9973210,Matthew,0.0
9986669,Nick,0.0
9991442,Cordelia,0.0
9994110,Georgina,0.0
9994911,Camilla,0.0
10005164,Sontana,1.0
10005361,Vyacheslav,0.0
10007090,Glenn,1.0
10008486,Tom,0.0
10017430,Maria & Emmanuel,1.0
10022223,Alexia,1.0
10028883,Ikram,0.0
10033168,Kari,0.0
10038276,Rosemary,0.0
10038719,Nathan,0.0
10039357,Jake,0.0
10040389,Paul,0.0
10041515,Anastasia,0.0
10046561,Tiffany,0.0
10047160,Fai,1.0
10048256,Theodore,0.0
10056568,Jean-Baptiste,0.0
10061428,Wipawe,1.0
10061993,Virginie,1.0
10069452,Sansiri,1.0
10076693,Uliana,0.0
10076879,Laura,0.0
10077533,Ger,1.0
10079522,Marianna,0.0
10080087,Matthew,0.0
10085733,Enes,1.0
10091555,Ash,1.0
10092054,Aom,0.0
10093181,Daniel,1.0
10096715,Peter,0.0
10096963,Rachel,0.0
10105328,Keelin,0.0
10113957,Gloria,0.0
10121785,Sabrina,1.0
10124168,Sarah,0.0
10128978,Cherry,1.0
10130595,Natalia,0.0
10131434,Agne,0.0
10131614,Zinab,0.0
10132125,Dyana,1.0
10132237,Louise,1.0
10133067,Simone,1.0
10134735,Ed,0.0
10137333,Yoleitza Josefina,0.0
10137646,Jet,1.0
10138065,⁨S1⁩,0.0
10139635,Tom,0.0
10140520,Rebecca,1.0
10141957,Angela,0.0
10143464,Elin,1.0
10143557,Matthew,1.0
10144169,Shruti,1.0
10144294,Mandy,0.0
10146514,Benja,0.0
10149602,Jackie,0.0
10151674,Honey,1.0
10161166,Philip,0.0
10162778,⁨Mr.⁩,0.0
10169590,Caitlin,0.0
10170452,Narn,0.0
10172980,Alice,0.0
10175761,Anna-Joy And Guy,0.0
10177028,Shohrey,1.0
10179322,Christina,0.0
10183870,Eve,1.0
10184386,Andrew,0.0
10190050,Mey,1.0
10191434,Leila,0.0
10192845,Ms Rebecca,1.0
10196814,Elizabeth,0.0
10197941,Francois,0.0
10197985,Anna,0.0
10199970,Maria,1.0
10201033,Kampanart,1.0
10204166,Jane,1.0
10204167,Daniel,0.0
10205769,Eugenie,0.0
10211986,Napa,1.0
10217099,Jeremy,1.0
10219285,Matt,0.0
10222460,Preeda,0.0
10223891,Aida,0.0
10226696,Arta,0.0
10228100,Claudia,1.0
10233530,Leon,0.0
10234849,Kersti,1.0
10238205,Rob,0.0
10244100,Serena,0.0
10244117,Lauren,0.0
10245909,Timothy,1.0
10246374,Arika,1.0
10247151,Giorgia,0.0
10247958,Simon,0.0
10255155,Rhys And Magda,1.0
10255328,Michael,0.0
10258574,Polly,0.0
10262340,Jacquie,0.0
10264950,Patrizia,0.0
10267028,Aleks,0.0
10267087,Adrian,0.0
10271482,James,0.0
10273648,Ricardo,0.0
10279295,Alex And Bao,0.0
10282392,Tristan,0.0
10282702,Tatiana,1.0
10289027,Erik,1.0
10289928,Amir,1.0
10297726,Simone,0.0
10298857,Victoria,0.0
10301116,Constantinos,1.0
10305326,Victoria,0.0
10305439,Monique,0.0
10306551,Georgia,0.0
10309639,Abe,0.0
10310551,Gaby,0.0
10311860,Jack,1.0
10314996,Julie,1.0
10320118,Driss,0.0
10321003,Vivian,0.0
10322347,Briony,0.0
10322683,Abbie's Homes Rental,0.0
10329348,Joyce,0.0
10330741,Vladimir,1.0
10332452,Angela,1.0
10335825,Thea & Rafal,0.0
10338830,Jack & Diane,0.0
10342322,Kerry,0.0
10344333,David,0.0
10353492,Jose,0.0
10355323,Marie,0.0
10360165,Anya,0.0
10362294,Mohanjit,0.0
10363164,Philly,0.0
10367531,Yolanda Maegan,0.0
10370524,Be London,1.0
10372099,Renata,0.0
10374968,Carly,0.0
10376122,Mathupani,0.0
10378743,Joyce From Anchor And Flow Stays,0.0
10379076,Eloise,0.0
10381196,Laura,0.0
10382625,Claire,0.0
10385798,May,0.0
10388470,Ben,0.0
10391419,Andreia,0.0
10391474,Nicola,1.0
10397055,Ramey,0.0
10398617,Nathan,1.0
10398979,Mike,1.0
10400019,Charlotte,0.0
10401086,Sam,1.0
10404896,Juliette,1.0
10407628,Mark,0.0
10408201,Miguel,0.0
10413812,Nattarom,0.0
10415671,Branka,1.0
10417843,May,0.0
10418173,Jess,1.0
10418836,Rebecca,0.0
10420105,Linda,0.0
10423397,Katherine,0.0
10424523,Nebojsa,0.0
10428943,Mary,1.0
10431475,Dani,0.0
10431866,Tree,0.0
10432357,Robert,1.0
10433411,L,0.0
10436752,Bianca,0.0
10441624,Angela,0.0
10442898,Lasse,0.0
10443937,Lawrence,0.0
10448282,Alicia,0.0
10450167,Aliyah,0.0
10453358,Kezia,0.0
10453702,Piyanuch,0.0
10459867,Andrew,0.0
10462380,Frankie,0.0
10462547,William,0.0
10464660,Tom,0.0
10464799,Alba,1.0
10467673,Eliza,1.0
10468855,Loizos,1.0
10469992,Maria Christina,1.0
10470232,Tina,1.0
10477079,Heide Emigre,1.0
10478194,Min,0.0
10482591,Kalim,0.0
10485950,Laurence,1.0
10499526,Josie,0.0
10504179,Kevis,1.0
10505514,Gilles,1.0
10507189,Katy,0.0
10507438,Olivia,0.0
10511615,Kian,1.0
10516636,Nicola,0.0
10518366,Andrew,0.0
10519939,Nicole,0.0
10522532,Fanny Marie,0.0
10524921,Bryce,1.0
10525179,Edmund,0.0
10526009,Anna,0.0
10526420,Diana,0.0
10530999,Mo,0.0
10535148,Panumas,0.0
10537491,Mary,0.0
10539010,Justin,0.0
10539455,Bradley,0.0
10540114,Kat,0.0
10540179,A,0.0
10540550,Ayanda,1.0
10542436,Rosie,0.0
10542870,Emily,0.0
10543640,Phuong,0.0
10544481,Peter,0.0
10548134,Mike,1.0
10552380,Vickie,0.0
10561005,Samantha,0.0
10561115,Emily,0.0
10575181,Emma,0.0
10577551,Andrew,0.0
10581150,Danling,1.0
10581237,Anchana,0.0
10583152,Sonja,0.0
10585918,Mario,0.0
